CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Total_Numero_Cotistas;Valor_Ativo;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes
01.356.517/0001-80;01/04/2022;1;11/05/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;90719424.79;;;6;265303936.99;169638403.5;2,99181E+14;0.0004;0.038201;0.038201;
01.356.517/0001-80;01/05/2022;1;15/06/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;87749424.79;;;6;268735729.07;175982675.88;3,1037E+14;0.0004;0.037399;0.037399;
01.356.517/0001-80;01/06/2022;1;14/07/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;113397336.91;;;6;274369490.57;149648623.81;2,63926E+14;0.0004;0.03623;0.03623;
01.356.517/0001-80;01/07/2022;1;15/08/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;112397336.91;;;6;273874676.12;156468500.07;2,75954E+14;0.0004;0.045573;0.045573;
01.356.517/0001-80;01/08/2022;1;12/09/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;111147336.91;;;6;279543205.64;163296494.98;2,87996E+14;0.0004;0.043638;0.043638;
01.356.517/0001-80;01/09/2022;1;13/10/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;109897336.91;;;6;285325793.9;170268185.09;3,00291E+13;0.0004;0.042693;0.042693;
01.356.517/0001-80;01/10/2022;1;14/11/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;108647336.91;;;6;291104695.95;177207314.86;3,12529E+14;0.0004;0.040754;0.040754;
01.356.517/0001-80;01/11/2022;1;12/12/2022;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;107397336.91;;;6;291953434.14;179382922.68;3,16366E+14;0.0004;0.012277;0.012277;
01.356.517/0001-80;01/12/2022;1;18/01/2023;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;12/08/1996;INVESTIDORES EM GERAL;0;56701;S;S;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;133423954.35;0;0;6;296279359.71;150760721.88;2,65887E+14;0.0004;0.030513;0.030513;
01.497.954/0001-14;01/01/2022;1;15/02/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;364430.44;33764.87;0;6;141063890.28;140290074.55;1,61179E+14;0.000134;0.001192;0.001192;0
01.497.954/0001-14;01/02/2022;1;15/03/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;266667.8;35107.07;0;6;141039388.46;140407306.19;1,61314E+14;0.000122;0.000836;0.000836;0
01.497.954/0001-14;01/03/2022;1;18/04/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;159128.89;37738.76;0;6;140872405.2;140352342.48;1,61251E+14;0.000119;-0.000391;-0.000391;0
01.497.954/0001-14;01/04/2022;1;16/05/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;61366.26;41365.1;0;6;140893411.23;140468385.37;1,61384E+14;0.000124;0.000827;0.000827;0
01.497.954/0001-14;01/05/2022;1;15/06/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;178486.88;44210.83;0;6;140881356.85;140370049.29;1,61271E+14;0.000123;0.003126;-0.0007;0.003826
01.497.954/0001-14;01/06/2022;1;14/07/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;427209.89;47280.81;0;6;140866233.17;140066549.05;1,60922E+14;0.000123;0.001227;-0.002162;0.003389
01.497.954/0001-14;01/07/2022;1;15/08/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;320556.9;50159.46;0;6;140824652.15;140157528.82;1,61027E+14;0.000122;0.00065;0.00065;0
01.497.954/0001-14;01/08/2022;1;15/09/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;222794.26;53095.46;0;6;140761162.41;140218824.86;1,61097E+14;0.000122;0.000437;0.000437;0
01.497.954/0001-14;01/09/2022;1;17/10/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;125031.62;56471.8;0;6;140881723.88;140441906.27;1,61353E+14;0.000124;0.001591;0.001591;0
01.497.954/0001-14;01/10/2022;1;16/11/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;9744.04;59663.9;0;6;140856250.73;140536838.48;1,61462E+14;0.000126;0.000676;0.000676;0
01.497.954/0001-14;01/11/2022;1;15/12/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;40068.1;58554.13;0;6;140866644.86;140528633.88;1,61453E+14;0.00013;0.001009;-5.8E-05;0.001067
01.497.954/0001-14;01/12/2022;1;16/01/2023;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;22/10/1996;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;366355.18;65178.58;0;2;145652907.85;144992694.87;1,66582E+14;0.000154;0.034726;0.031766;0.00296
01.601.918/0001-59;01/01/2022;2;02/03/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;51673.32;0;1;68200032.14;67541513.6;1350830272;0.000765;-0.004785;-0.004785;0
01.601.918/0001-59;01/02/2022;1;07/03/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68397834.84;67744670.17;13548934034;0.000726;0.003008;0.003008;0
01.601.918/0001-59;01/03/2022;1;06/04/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68479560.52;67831932.43;13566386486;0.000725;0.001288;0.001288;0
01.601.918/0001-59;01/04/2022;1;06/05/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68372723.02;67729296.68;13545859336;0.000726;-0.001513;-0.001513;0
01.601.918/0001-59;01/05/2022;1;06/06/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68368325.33;67724898.99;13544979798;0.000726;-6.5E-05;-6.5E-05;0
01.601.918/0001-59;01/06/2022;1;06/07/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68093100.99;67454183.36;13490836672;0.000729;-0.003997;-0.003997;0
01.601.918/0001-59;01/07/2022;1;04/08/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68103088.09;67471796.58;13494359316;0.000729;0.000261;0.000261;0
01.601.918/0001-59;01/08/2022;1;06/09/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68605267.74;67960506.57;13592101314;0.000724;0.007243;0.007243;0
01.601.918/0001-59;01/09/2022;1;06/10/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68550445.85;67907019.51;13581403902;0.000724;-0.000787;-0.000787;0
01.601.918/0001-59;01/10/2022;1;08/11/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;68424250.96;67780824.62;13556164924;0.000726;-0.001858;-0.001858;0
01.601.918/0001-59;01/11/2022;2;15/12/2022;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;49186.37;0;1;73291117.51;72647691.17;14529538234;0.000677;0.071803;0.071803;0
01.601.918/0001-59;01/12/2022;1;06/01/2023;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;14/01/1997;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;250000;52086.04;0;1;73381732.16;72706172.88;14541234576;0.000716;0.000805;0.000805;0
01.633.741/0001-72;01/01/2022;1;15/02/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;11603.48;0;320;62434345.84;62418791.72;1,2287E+14;0.000186;0.001194;0.001194;0
01.633.741/0001-72;01/02/2022;1;15/03/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;11137.68;0;312;62408615.72;62393527.4;1,2282E+13;0.0001785;-0.000405;-0.000405;0
01.633.741/0001-72;01/03/2022;1;14/04/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;11137.68;0;311;62391227.78;62379939.46;1,22793E+14;0.000179;-0.000217;-0.000217;0
01.633.741/0001-72;01/04/2022;1;13/05/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;11545.17;0;304;62420542.41;62408846.6;1,2285E+14;0.000185;0.000463;0.000463;0
01.633.741/0001-72;01/05/2022;1;14/06/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;12124.12;0;297;62453560.53;62419181.77;1,2287E+14;0.000194;0.000165;0.000165;0
01.633.741/0001-72;01/06/2022;1;15/07/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;71271.76;10230.2;0;286;62424648.16;62300738.2;1,22637E+14;0.000127;-0.000758;-0.001897;0.001139
01.633.741/0001-72;01/07/2022;1;12/08/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;10230.2;0;285;62371432.83;62318640.77;1,22673E+13;0.000164;0.000287;0.000287;0
01.633.741/0001-72;01/08/2022;1;15/09/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;10230.2;0;282;62388020.81;62339721.97;1,22714E+14;0.000164;0.000338;0.000338;0
01.633.741/0001-72;01/09/2022;1;14/10/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;10230.2;0;280;62411888.64;62363589.8;1,22761E+14;0.000164;0.000383;0.000383;0
01.633.741/0001-72;01/10/2022;1;14/11/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;10512.54;0;282;62423578.08;62366731.9;1,22767E+14;0.000169;5.1E-05;5.1E-05;0
01.633.741/0001-72;01/11/2022;1;15/12/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;150.64;10694.41;0;282;62430764.2;62381144.65;1,22796E+14;0.000171;0.000231;0.000231;0
01.633.741/0001-72;01/12/2022;1;13/01/2023;FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE;18/03/1997;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;157633.12;11022.89;0;280;60436952.63;60243274.12;1,18587E+14;0.000183;-0.031745;-0.03427;0.002525
01.636.325/0001-28;01/01/2022;1;15/02/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;34952.33;0;4;265257250.88;264426847.82;1,1257E+12;0.000132;-0.003386;-0.003386;0
01.636.325/0001-28;01/02/2022;1;15/03/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;34952.33;0;4;266132060.71;265312466.93;1,12947E+13;0.000132;0.003349;0.003349;0
01.636.325/0001-28;01/03/2022;1;14/04/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;34952.33;0;4;265121491.4;264328867.43;1,12528E+14;0.000132;-0.003707;-0.003707;0
01.636.325/0001-28;01/04/2022;1;16/05/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;34952.33;0;4;266188013.79;264374178.69;1,12548E+14;0.000132;0.000171;0.000171;0
01.636.325/0001-28;01/05/2022;1;15/06/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;35245.97;0;4;266476917.77;264708715.88;1,1269E+14;0.000133;0.001265;0.001265;0
01.636.325/0001-28;01/06/2022;1;15/07/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;35245.97;0;4;267211532.76;265454428.34;1,13007E+14;0.000133;0.002817;0.002817;0
01.636.325/0001-28;01/07/2022;1;15/08/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;43303.04;0;4;267585804.05;265850051.01;1,13176E+14;0.000163;0.00149;0.00149;0
01.636.325/0001-28;01/08/2022;1;14/09/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;0;35653.32;0;4;268479697.75;266535171.59;1,13468E+14;0.000134;0.002577;0.002577;0
01.636.325/0001-28;01/09/2022;1;17/10/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;142666.7;49306.63;0;4;268219855.9;266354405.12;1,13391E+13;0.000174;-0.000143;-0.000678;0.000535
01.636.325/0001-28;01/10/2022;1;16/11/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;140328.72;42712.73;0;4;269399615.99;267567696.69;1,13907E+14;0.000148;0.005082;0.004555;0.000527
01.636.325/0001-28;01/11/2022;1;15/12/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;227386.45;46273.46;0;4;270323894.44;268420969.24;1,1427E+14;0.000161;0.004039;0.003189;0.00085
01.636.325/0001-28;01/12/2022;1;16/01/2023;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;10/01/1997;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;4317443.84;35653.32;0;4;285197586.74;279056365.28;1,18798E+14;0.000117;0.055707;0.039622;0.016085
01.657.856/0001-05;01/01/2022;1;14/02/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;364204.81;18212.77;0;4521;54191572.79;52471361.41;1,24932E+14;0.000347;0.003011;-0.001476;0.004487
01.657.856/0001-05;01/02/2022;1;15/03/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;171941.06;9471.36;0;4532;54043243.06;52564919.55;1,25155E+14;0.00018;0.00232;0.001783;0.000537
01.657.856/0001-05;01/03/2022;1;14/04/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;201255.55;19193.75;0;4528;53812006.88;52314928.6;1,24559E+14;0.000367;-0.003661;-0.004756;0.001095
01.657.856/0001-05;01/04/2022;1;12/05/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;188190.88;10200.07;0;4504;53914511.13;52387752.57;1,24733E+14;0.000195;0.002195;0.001392;0.000803
01.657.856/0001-05;01/05/2022;1;15/06/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;204596.86;10266.11;0;4504;53951035.66;52451827.63;1,24885E+14;0.000196;0.002321;0.001223;0.001098
01.657.856/0001-05;01/06/2022;1;15/07/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;268510.15;10677.5;0;4577;54004874.32;52479408.53;1,24951E+14;0.000203;0.002848;0.000526;0.002322
01.657.856/0001-05;01/07/2022;1;12/08/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;254440.15;12168.59;0;4725;54025301.04;52553139.87;1251265235;0.000232;0.003406;0.001405;0.002001
01.657.856/0001-05;01/08/2022;1;14/09/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;201289.01;10047.5;0;4889;54022098.23;52643237.78;1,25341E+14;0.000191;0.002593;0.001714;0.000879
01.657.856/0001-05;01/09/2022;1;13/10/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;227152.38;10997.96;0;4968;54207650.1;52714446.44;1,25511E+14;0.000209;0.002709;0.001353;0.001356
01.657.856/0001-05;01/10/2022;1;15/11/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;217416.61;10222.16;0;5020;54246358.42;52805152.64;1,25727E+14;0.000194;0.002836;0.001721;0.001115
01.657.856/0001-05;01/11/2022;1;15/12/2022;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;235605.8;12275.14;0;4997;54403313.79;52958523.13;1,26092E+14;0.000232;0.004336;0.002904;0.001432
01.657.856/0001-05;01/12/2022;1;16/01/2023;SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/10/1996;INVESTIDORES EM GERAL;BRSCPFCTF003;4200000;N;N;Renda;Shoppings;Ativa;Indeterminado;312754.75;14840.39;0;5007;50666161.16;49178815.85;1,17092E+14;0.000302;-0.068437;-0.071371;0.002934
01.964.775/0001-40;01/01/2022;1;14/02/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;782.26;;6;1673148.6;1225000.06;0.0973535770483986;0.000638579560559368;0.007916;0.007916;0
01.964.775/0001-40;01/02/2022;1;09/03/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;630.81;;6;1676444.22;1228447.13;0.0976275236430104;0.00115;0.007916;0.007916;0
01.964.775/0001-40;01/03/2022;1;05/04/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;867.21;;6;1688443.36;1240209.87;0.0985623356910117;0.0018;0.0096;0.0096;0
01.964.775/0001-40;01/04/2022;1;04/05/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;739.64;;6;1692808.45;1244702.53;0.0989193777318605;0.0024;0.0096;0.0096;0
01.964.775/0001-40;01/05/2022;1;08/06/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;816.18;;6;1694126.69;1245944.23;0.0990180584916157;0.0031;0.0096;0.0096;0
01.964.775/0001-40;01/06/2022;1;06/07/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;776.05;;6;1701739.01;1253596.68;0.0996262163236112;0.0037;0.0096;0.0096;0
01.964.775/0001-40;01/07/2022;1;10/08/2022;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;03/11/2005;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000;S;N;;;;Indeterminado;;754.78;;6;1715415.25;1267294.19;0.100714789001033;0.0042;0.0096;0.0096;0
